provinsi,kabupaten_kota,kecamatan,kelurahan_desa,kode_pos
,aceh barat,meureubo,sumber batu,23615
,aceh barat,meureubo,ujong drien,23615
,aceh barat,meureubo,ujong tanjong,23615
,aceh barat,meureubo,ujong tanoh darat,23615
,aceh barat,pante ceureumen (pantai ceuremen),alue keumang,23681
,aceh barat,pante ceureumen (pantai ceuremen),babah iseung,23681
,aceh barat,pante ceureumen (pantai ceuremen),babah krueng teklep,23681
,aceh barat,pante ceureumen (pantai ceuremen),babah lueng,23681
,aceh barat,pante ceureumen (pantai ceuremen),berdikari,23681
,aceh barat,pante ceureumen (pantai ceuremen),canggai,23681
,aceh barat,pante ceureumen (pantai ceuremen),gunong tarok,23681
,aceh barat,pante ceureumen (pantai ceuremen),jambak,23681
,aceh barat,pante ceureumen (pantai ceuremen),keude suwak awe,23681
,aceh barat,pante ceureumen (pantai ceuremen),keutambang,23681
,aceh barat,pante ceureumen (pantai ceuremen),krueng beukah,23681
,aceh barat,pante ceureumen (pantai ceuremen),lango,23681
,aceh barat,pante ceureumen (pantai ceuremen),lawet,23681
,aceh barat,pante ceureumen (pantai ceuremen),lhok guci,23681
,aceh barat,pante ceureumen (pantai ceuremen),lhok sari,23681
,aceh barat,pante ceureumen (pantai ceuremen),manjeng,23681
,aceh barat,pante ceureumen (pantai ceuremen),menuang kinco,23681
,aceh barat,pante ceureumen (pantai ceuremen),pante ceureumen (pante cermin),23681
,aceh barat,pante ceureumen (pantai ceuremen),pulo teungoh manyeng,23681
,aceh barat,pante ceureumen (pantai ceuremen),sawang rambot,23681
,aceh barat,pante ceureumen (pantai ceuremen),seumantok,23681
,aceh barat,pante ceureumen (pantai ceuremen),seumara,23681
,aceh barat,pante ceureumen (pantai ceuremen),sikundo,23681
,aceh barat,pante ceureumen (pantai ceuremen),suwak awe,23681
,aceh barat,pante ceureumen (pantai ceuremen),tegal sari,23681
,aceh barat,panton reu,antong,23681
,aceh barat,panton reu,babah krueng manggie,23681
,aceh barat,panton reu,baro paya,23681
,aceh barat,panton reu,blang balee,23681
,aceh barat,panton reu,blang teungoh,23681
,aceh barat,panton reu,cot manggie,23681
,aceh barat,panton reu,gampong baro,23681
,aceh barat,panton reu,gunung mata ie,23681
,aceh barat,panton reu,kuala manye,23681
,aceh barat,panton reu,lek lek,23681
,aceh barat,panton reu,manggie,23681
,aceh barat,panton reu,meutulang,23681
,aceh barat,panton reu,mugo cut,23681
,aceh barat,panton reu,mugo rayeuk,23681
,aceh barat,panton reu,paya baro meuko,23681
,aceh barat,panton reu,sibintang,23681
,aceh barat,panton reu,tamping,23681
,aceh barat,panton reu,tuwi buya,23681
,aceh barat,panton reu,ujong raja,23681
,aceh barat,samatiga,alue raya,23652
,aceh barat,samatiga,cot amun,23652
,aceh barat,samatiga,cot darat,23652
,aceh barat,samatiga,cot lampise,23652
,aceh barat,samatiga,cot mesjid,23652
,aceh barat,samatiga,cot pluh,23652
,aceh barat,samatiga,cot seulamat,23652
,aceh barat,samatiga,cot seumeureng,23652
,aceh barat,samatiga,deuah,23652
,aceh barat,samatiga,gampong cot,23652
,aceh barat,samatiga,gampong ladang,23652
,aceh barat,samatiga,gampong teungoh,23652
,aceh barat,samatiga,keureuseng,23652
,aceh barat,samatiga,krueng tinggai,23652
,aceh barat,samatiga,kuala bubon,23652
,aceh barat,samatiga,leukeun,23652
,aceh barat,samatiga,lhok bubon,23652
,aceh barat,samatiga,lubok,23652
,aceh barat,samatiga,mesjid baro,23652
,aceh barat,samatiga,pange,23652
,aceh barat,samatiga,paya lumpat,23652
,aceh barat,samatiga,pinem,23652
,aceh barat,samatiga,pucok lueng,23652
,aceh barat,samatiga,rangkileh,23652
,aceh barat,samatiga,reusak,23652
,aceh barat,samatiga,suak geudubang,23652
,aceh barat,samatiga,suak pandan,23652
,aceh barat,samatiga,suak pante breuh,23652
,aceh barat,samatiga,suak seukee,23652
,aceh barat,samatiga,suak seumaseh,23652
,aceh barat,samatiga,suak timah,23652
,aceh barat,samatiga,ujong nga,23652
,aceh barat,sungai mas,drien sibak,23681
,aceh barat,sungai mas,gaseu,23683
,aceh barat,sungai mas,geudong,23681
,aceh barat,sungai mas,gleung,23683
,aceh barat,sungai mas,gunong buloh,23683
,aceh barat,sungai mas,kajeung,23683
,aceh barat,sungai mas,lancong,23683
,aceh barat,sungai mas,leubok beutong,23683
,aceh barat,sungai mas,lueng baro,23683
,aceh barat,sungai mas,pungkie,23683
,aceh barat,sungai mas,ramitie,23683
,aceh barat,sungai mas,sakuy,23683
,aceh barat,sungai mas,sarah perlak,23683
,aceh barat,sungai mas,sipot,23683
,aceh barat,sungai mas,tanoh mirah,23683
,aceh barat,sungai mas,tungkop,23683
,aceh barat,sungai mas,tutut,23683
,aceh barat,sungai mas,tuwi saya,23683
,aceh barat,woyla,alue blang,23654
,aceh barat,woyla,alue panyang,23654
,aceh barat,woyla,alue sikaya,23654
,aceh barat,woyla,alue sundak,23654
,aceh barat,woyla,aron baroh,23654
,aceh barat,woyla,aron tunong,23654
,aceh barat,woyla,bakat,23654
,aceh barat,woyla,blang mee,23654
,aceh barat,woyla,cot keumudee,23654
,aceh barat,woyla,cot lagan bb / cm,23654
,aceh barat,woyla,cot murong,23654
,aceh barat,woyla,cot situah,23654
,aceh barat,woyla,darul huda,23654
,aceh barat,woyla,drin mangko,23654
,aceh barat,woyla,gempa raya,23654
,aceh barat,woyla,glee siblah,23654
,aceh barat,woyla,gunong / gunung rambong,23654
,aceh barat,woyla,gunung hampa,23654
,aceh barat,woyla,ie itam baroh,23654
,aceh barat,woyla,ie itam tunong,23654
,aceh barat,woyla,jawa,23654
,aceh barat,woyla,jawi,23654
,aceh barat,woyla,keuleumbah,23654
,aceh barat,woyla,kuala bhee,23654
,aceh barat,woyla,lhung tgk yah,23654
,aceh barat,woyla,lueng buloh,23654
,aceh barat,woyla,lueng jawa,23654
,aceh barat,woyla,lueng tanoh tho,23654
,aceh barat,woyla,padang jawa,23654
,aceh barat,woyla,panton,23654
,aceh barat,woyla,pasi aceh,23654
,aceh barat,woyla,pasi ara kb,23654
,aceh barat,woyla,pasi birah,23654
,aceh barat,woyla,pasi lunak,23654
,aceh barat,woyla,pasi pandan,23654
,aceh barat,woyla,paya dua,23654
,aceh barat,woyla,paya luah,23654
,aceh barat,woyla,pulo ie,23654
,aceh barat,woyla,ranto panyang,23654
,aceh barat,woyla,seumantok,23654
,aceh barat,woyla,suak tring,23654
,aceh barat,woyla,teumarom,23654
,aceh barat,woyla,tingkeum panyang,23654
,aceh barat,woyla barat,alue keumuneng,23682
,aceh barat,woyla barat,alue leuhob,23682
,aceh barat,woyla barat,alue perman,23682
,aceh barat,woyla barat,blang cot mameh,23682
,aceh barat,woyla barat,blang cot rubek,23682
,aceh barat,woyla barat,blang luah,23682
,aceh barat,woyla barat,cot lagan lm,23682
,aceh barat,woyla barat,cot rambong,23682
,aceh barat,woyla barat,ie sayang,23682
,aceh barat,woyla barat,karak,23682
,aceh barat,woyla barat,kulam kaju,23682
,aceh barat,woyla barat,leubok pasi ara,23682
,aceh barat,woyla barat,lhok malee,23682
,aceh barat,woyla barat,lueng baro,23682
,aceh barat,woyla barat,mon pasong,23682
,aceh barat,woyla barat,napai,23682
,aceh barat,woyla barat,pasi jeut,23682
,aceh barat,woyla barat,pasi malee,23682
,aceh barat,woyla barat,pasi mali,23682
,aceh barat,woyla barat,pasi panyang,23682
,aceh barat,woyla barat,peuluekung,23682
,aceh barat,woyla barat,simpang teumarom,23682
,aceh barat,woyla barat,ulee pasi ara,23682
,aceh barat,woyla barat,ulee pulo,23682
,aceh barat,woyla timur,alue bilie,23682
,aceh barat,woyla timur,alue empeuk,23682
,aceh barat,woyla timur,alue kuyuen,23682
,aceh barat,woyla timur,alue meuganda,23682
,aceh barat,woyla timur,alue seuralen,23682
,aceh barat,woyla timur,blang dalam,23682
,aceh barat,woyla timur,blang luah kb,23682
,aceh barat,woyla timur,blang makmur,23682
,aceh barat,woyla timur,buket meugajah (bukit megajah),23682
,aceh barat,woyla timur,cot punti,23682
,aceh barat,woyla timur,gampong baro kb,23682
,aceh barat,woyla timur,gampong baro wt,23682
,aceh barat,woyla timur,gunong panyang,23682
,aceh barat,woyla timur,kubu capang (keubeu capang),23682
,aceh barat,woyla timur,leubok / lubok panyang,23682
,aceh barat,woyla timur,pasi ara wt,23682
,aceh barat,woyla timur,pasi janeng,23682
,aceh barat,woyla timur,paya baro,23682
,aceh barat,woyla timur,paya meugeundrang,23682
,aceh barat,woyla timur,rambong,23682
,aceh barat,woyla timur,rambong pinto,23682
,aceh barat,woyla timur,seuneubok dalam,23682
,aceh barat,woyla timur,seuradeuk,23682
,aceh barat,woyla timur,tangkeh,23682
,aceh barat,woyla timur,teumiket ranom,23682
,aceh barat,woyla timur,tuwi empeuk,23682
,aceh barat daya,babah rot,alue jeureujak (jerjak),23767
,aceh barat daya,babah rot,alue peunawa,23767
,aceh barat daya,babah rot,blang dalam,23767
,aceh barat daya,babah rot,gunung samarinda,23767
,aceh barat daya,babah rot,ie merah,23767
,aceh barat daya,babah rot,pantee cermin,23767
,aceh barat daya,babah rot,pantee rakyat,23767
,aceh barat daya,blang pidie,alue manggota (alum anggota),23764
,aceh barat daya,blang pidie,baharu,23764
,aceh barat daya,blang pidie,cot jeurat,23764
,aceh barat daya,blang pidie,geulumpang payong,23764
,aceh barat daya,blang pidie,gudang,23764
,aceh barat daya,blang pidie,guhang,23764
,aceh barat daya,blang pidie,kedai / keude paya,23764
,aceh barat daya,blang pidie,kedai / keude siblah,23764
,aceh barat daya,blang pidie,kuta bahagia,23764
,aceh barat daya,blang pidie,kuta tinggi,23764
,aceh barat daya,blang pidie,kuta tuha,23764
,aceh barat daya,blang pidie,lamkuta,23764
,aceh barat daya,blang pidie,lhung asan,23764
,aceh barat daya,blang pidie,lhung tarok,23764
,aceh barat daya,blang pidie,mata ie,23764
,aceh barat daya,blang pidie,meudang ara,23764
,aceh barat daya,blang pidie,panton raya,23764
,aceh barat daya,blang pidie,pasar blang pidie,23764
,aceh barat daya,blang pidie,seunaloh,23764
,aceh barat daya,jeumpa,alue rambot,23764
,aceh barat daya,jeumpa,alue sungai pinang,23764
,aceh barat daya,jeumpa,asoe nanggroe (aso nanggro),23764
,aceh barat daya,jeumpa,baru,23764
,aceh barat daya,jeumpa,cot mane,23764
,aceh barat daya,jeumpa,iku lhung,23764
,aceh barat daya,jeumpa,kuta jeumpa,23764
,aceh barat daya,jeumpa,kuta makmur,23764
,aceh barat daya,jeumpa,ladang neubok,23764
,aceh barat daya,jeumpa,padang geulumpang,23764
,aceh barat daya,kuala batee,alue padee,23766
,aceh barat daya,kuala batee,alue pisang,23766
,aceh barat daya,kuala batee,blang makmur,23766
,aceh barat daya,kuala batee,blang panyang,23766
,aceh barat daya,kuala batee,gelanggang gajah,23766
,aceh barat daya,kuala batee,ie mameh,23766
,aceh barat daya,kuala batee,kampung tengah,23766
,aceh barat daya,kuala batee,keudee baro,23766
,aceh barat daya,kuala batee,kota bahagia,23766
,aceh barat daya,kuala batee,krueng batee,23766
,aceh barat daya,kuala batee,kuala terubue,23766
,aceh barat daya,kuala batee,lama tuha,23766
,aceh barat daya,kuala batee,lhok gajah,23766
,aceh barat daya,kuala batee,lhung gelumpang,23766
,aceh barat daya,kuala batee,muka blang,23766
,aceh barat daya,kuala batee,padang sikabu,23766
,aceh barat daya,kuala batee,panto cut,23766
,aceh barat daya,kuala batee,pasar kuta bahagia,23766
,aceh barat daya,lembah sabil,cot bak-u,23762
,aceh barat daya,lembah sabil,geulanggang batee,23762
,aceh barat daya,lembah sabil,kuta paya,23762
,aceh barat daya,lembah sabil,meunasah sukon,23762
,aceh barat daya,lembah sabil,meunasah teungoh / tengah,23762
,aceh barat daya,lembah sabil,meurandeh,23762
,aceh barat daya,lembah sabil,padang keulele / kelele,23762
,aceh barat daya,lembah sabil,suka damai,23762
,aceh barat daya,lembah sabil,ujung tanah,23762
,aceh barat daya,manggeng,alue rambot,23762
,aceh barat daya,manggeng,blang manggeng,23762
,aceh barat daya,manggeng,keudei,23762
,aceh barat daya,manggeng,ladang panah,23762
,aceh barat daya,manggeng,ladang tuha i,23762
,aceh barat daya,manggeng,ladang tuha ii,23762
,aceh barat daya,manggeng,lhok pawoh,23762
,aceh barat daya,manggeng,lhok puntol,23762
,aceh barat daya,manggeng,lhong baro,23762
,aceh barat daya,manggeng,padang,23762
,aceh barat daya,manggeng,pante pirak,23762
,aceh barat daya,manggeng,pante raja,23762
,aceh barat daya,manggeng,pantom makmur,23762
,aceh barat daya,manggeng,paya,23762
,aceh barat daya,manggeng,pusu ingin raya,23762
,aceh barat daya,manggeng,sejahtera,23762
,aceh barat daya,manggeng,seuneulop,23762
,aceh barat daya,manggeng,teungoh,23762
,aceh barat daya,manggeng,tokoh,23762
,aceh barat daya,manggeng,ujung tanah,23762
,aceh barat daya,setia,alue dama,23763
,aceh barat daya,setia,lhang,23763
,aceh barat daya,setia,pesisir mon mameh,23763
,aceh barat daya,setia,pisang,23763
,aceh barat daya,setia,rambong,23763
,aceh barat daya,setia,tangan tangan cut,23763
,aceh barat daya,setia,ujung tanah,23763
,aceh barat daya,susoh,baharu,23765
,aceh barat daya,susoh,barat,23765
,aceh barat daya,susoh,blang dalam,23765
,aceh barat daya,susoh,cot mancang,23765
,aceh barat daya,susoh,durian jangek,23765
,aceh barat daya,susoh,durian rampak,23765
,aceh barat daya,susoh,gadang,23765
,aceh barat daya,susoh,kedai palak kerambil,23765
,aceh barat daya,susoh,kedai susoh,23765
,aceh barat daya,susoh,kepala bandar,23765
,aceh barat daya,susoh,ladang,23765
,aceh barat daya,susoh,lampoh drien,23765
,aceh barat daya,susoh,meunasah,23765
,aceh barat daya,susoh,padang baru,23765
,aceh barat daya,susoh,padang hilir,23765
,aceh barat daya,susoh,padang panjang,23765
,aceh barat daya,susoh,palak hilir,23765
,aceh barat daya,susoh,palak hulu,23765
,aceh barat daya,susoh,panjang baru,23765
,aceh barat daya,susoh,pantai perak,23765
,aceh barat daya,susoh,pawoh,23765
,aceh barat daya,susoh,pinang,23765
,aceh barat daya,susoh,pulau kayu,23765
,aceh barat daya,susoh,rubek meupayong,23765
,aceh barat daya,susoh,rumah dua lapis,23765
,aceh barat daya,susoh,rumah panjang,23765
,aceh barat daya,susoh,tangah,23765
,aceh barat daya,susoh,ujung padang,23765
,aceh barat daya,tangan-tangan,adan,23763
,aceh barat daya,tangan-tangan,bineh krueng,23763
,aceh barat daya,tangan-tangan,blang padang,23763
,aceh barat daya,tangan-tangan,drien jalo,23763
,aceh barat daya,tangan-tangan,drien kipah,23763
,aceh barat daya,tangan-tangan,gunung cut,23763
,aceh barat daya,tangan-tangan,kuta bak drien / drin,23763
,aceh barat daya,tangan-tangan,mesjid,23763
,aceh barat daya,tangan-tangan,padang bak jeumpa / jumpa,23763
,aceh barat daya,tangan-tangan,padang jaklok (bakjok),23763
,aceh barat daya,tangan-tangan,padang kawa,23763
,aceh barat daya,tangan-tangan,pante geulumpang,23763
,aceh barat daya,tangan-tangan,suak labu,23763
,aceh barat daya,tangan-tangan,suak nibong,23763
,aceh besar,baitussalam,baet,23373
,aceh besar,baitussalam,blang krueng,23373
,aceh besar,baitussalam,cadek,23373
,aceh besar,baitussalam,cot paya,23373
,aceh besar,baitussalam,kajhu,23373
,aceh besar,baitussalam,klieng cot aron,23373
,aceh besar,baitussalam,klieng meuria,23373
,aceh besar,baitussalam,labui,23373
,aceh besar,baitussalam,lam asan,23373
,aceh besar,baitussalam,lam bada lhok,23373
,aceh besar,baitussalam,lam ujong,23373
,aceh besar,baitussalam,lampineung,23373
,aceh besar,baitussalam,miruk lam reudeup,23373
,aceh besar,blank bintang,bueng pageu,23362
,aceh besar,blank bintang,bueng sidom,23371
,aceh besar,blank bintang,cot bagie,23362
,aceh besar,blank bintang,cot geundreut,23372
,aceh besar,blank bintang,cot ho-ho,23362
,aceh besar,blank bintang,cot jambo,23362
,aceh besar,blank bintang,cot karieng,23371
,aceh besar,blank bintang,cot leu-ot,23362
,aceh besar,blank bintang,cot madhi / madi,23371
,aceh besar,blank bintang,cot malem,23371
,aceh besar,blank bintang,cot mancang,23362
,aceh besar,blank bintang,cot meulangen,23362
,aceh besar,blank bintang,cot mon raya,23372
,aceh besar,blank bintang,cot nambak,23362
,aceh besar,blank bintang,cot puklat,23372
,aceh besar,blank bintang,cot rumpun,23362
,aceh besar,blank bintang,cot sayun,23362
,aceh besar,blank bintang,data makmur,23362
,aceh besar,blank bintang,empee bata,23362
,aceh besar,blank bintang,kampung blang,23362
,aceh besar,blank bintang,kayee kunyet,23362
,aceh besar,blank bintang,lam siem,23362
,aceh besar,blank bintang,lamme,23372
,aceh besar,blank bintang,meulayo (melayo),23372
,aceh besar,blank bintang,paya ue (paya u),23372
,aceh besar,blank bintang,teupin batee,23362
,aceh besar,darul imarah,bayu,23352
,aceh besar,darul imarah,daroy kameu,23352
,aceh besar,darul imarah,deunong,23352
,aceh besar,darul imarah,garot geuceu,23352
,aceh besar,darul imarah,geundrieng,23352
,aceh besar,darul imarah,gue gajah,23352
,aceh besar,darul imarah,jeumpet ajuen / ajun,23352
,aceh besar,darul imarah,kandang,23352
,aceh besar,darul imarah,kuta karang,23352
,aceh besar,darul imarah,lagang,23352
,aceh besar,darul imarah,lam bheu,23352
,aceh besar,darul imarah,lam blang manyang,23352
,aceh besar,darul imarah,lam blang trieng,23352
,aceh besar,darul imarah,lam kawe,23352
,aceh besar,darul imarah,lamcot,23352
,aceh besar,darul imarah,lampasi engking,23352
,aceh besar,darul imarah,lampeuneuen,23352
,aceh besar,darul imarah,lampeuneurut gampong,23352
,aceh besar,darul imarah,lampeuneurut ujong blang,23352
,aceh besar,darul imarah,lamreung,23352
,aceh besar,darul imarah,lamsidaya,23352
,aceh besar,darul imarah,lamsiteh,23352
,aceh besar,darul imarah,lamtheun,23352
,aceh besar,darul imarah,leu ue (mata ie),23352
,aceh besar,darul imarah,leugeu,23352
,aceh besar,darul imarah,lheu blang,23352
,aceh besar,darul imarah,pasheu beutong,23352
,aceh besar,darul imarah,payaroh,23352
,aceh besar,darul imarah,punie,23352
,aceh besar,darul imarah,tingkeum,23352
,aceh besar,darul imarah,ulee lueng,23352
,aceh besar,darul imarah,ulee tui / thui,23352
,aceh besar,darul kamal,bilui / biluy,23352
,aceh besar,darul kamal,blang kiree,23352
,aceh besar,darul kamal,empetring (empee trieng),23352
,aceh besar,darul kamal,lam bleut,23352
,aceh besar,darul kamal,lambaro biluy,23352
,aceh besar,darul kamal,lambatee,23352
,aceh besar,darul kamal,lamkunyet,23352
,aceh besar,darul kamal,lamsod,23352
,aceh besar,darul kamal,lamtadok,23352
,aceh besar,darul kamal,lhang,23352
,aceh besar,darul kamal,manee dayah,23352
,aceh besar,darul kamal,neusok,23352
,aceh besar,darul kamal,teubalui,23352
,aceh besar,darul kamal,turam,23352
,aceh besar,darussalam,angan,23373
,aceh besar,darussalam,beurabung,23373
,aceh besar,darussalam,gampong blang,23373
,aceh besar,darussalam,gampong cot,23373
,aceh besar,darussalam,krueng kalee,23373
,aceh besar,darussalam,lam asan,23373
,aceh besar,darussalam,lam biheu,23373
,aceh besar,darussalam,lam bitra,23373
,aceh besar,darussalam,lam duroy,23373
,aceh besar,darussalam,lam gawee,23373
,aceh besar,darussalam,lam keunung,23373
,aceh besar,darussalam,lam klat,23373
,aceh besar,darussalam,lam peudaya,23373
,aceh besar,darussalam,lam puja,23373
,aceh besar,darussalam,lam puuk,23373
,aceh besar,darussalam,lam reh,23373
,aceh besar,darussalam,lam timpeung,23373
,aceh besar,darussalam,lam ujong,23373
,aceh besar,darussalam,lambada peukan,23373
,aceh besar,darussalam,lambaro sukon,23373
,aceh besar,darussalam,lambiheu siem,23373
,aceh besar,darussalam,lie eue,23373
,aceh besar,darussalam,limpok,23373
,aceh besar,darussalam,miruek taman,23373
,aceh besar,darussalam,seuleu,23373
,aceh besar,darussalam,siem,23373
,aceh besar,darussalam,tanjong seulamat,23373
,aceh besar,darussalam,tanjung deyah,23373
,aceh besar,darussalam,tungkop,23373
,aceh besar,indrapuri,aneuk glee,23363
,aceh besar,indrapuri,cot kareung,23363
,aceh besar,indrapuri,cureh,23363
,aceh besar,indrapuri,empee ara,23363
,aceh besar,indrapuri,grot meunasah baro,23363
,aceh besar,indrapuri,grot meunasah blang,23363
,aceh besar,indrapuri,grot meunasah manyang,23363
,aceh besar,indrapuri,indrapuri,23363
,aceh besar,indrapuri,jruek bak kreh,23363
,aceh besar,indrapuri,jruek balee,23363
,aceh besar,indrapuri,krueng lamkareung,23363
,aceh besar,indrapuri,lam beutong,23363
,aceh besar,indrapuri,lam ilie ganto,23363
,aceh besar,indrapuri,lam ilie mesjid,23363
,aceh besar,indrapuri,lam ilie teungoh,23363
,aceh besar,indrapuri,lam lueng,23363
,aceh besar,indrapuri,lam siot,23363
,aceh besar,indrapuri,lambunot,23363
,aceh besar,indrapuri,lamleubok,23363
,aceh besar,indrapuri,lampanah baro,23363
,aceh besar,indrapuri,lampanah dayah,23363
,aceh besar,indrapuri,lampanah ranjo,23363
,aceh besar,indrapuri,lampanah teungoh,23363
,aceh besar,indrapuri,lampanah tunong,23363
,aceh besar,indrapuri,lampupok baro,23363
,aceh besar,indrapuri,lampupok raya,23363
,aceh besar,indrapuri,lheue jeumpa,23363
,aceh besar,indrapuri,limo blang,23363
,aceh besar,indrapuri,limo lamluweung (lamlueng),23363
,aceh besar,indrapuri,limo mesjid,23363
,aceh besar,indrapuri,lingom,23363
,aceh besar,indrapuri,manggra,23363
,aceh besar,indrapuri,meunara,23363
,aceh besar,indrapuri,meusalee lhok,23363
,aceh besar,indrapuri,mon alue,23363
,aceh besar,indrapuri,mureu baro,23363
,aceh besar,indrapuri,mureu bueng-ue,23363
,aceh besar,indrapuri,mureu lam glumpang,23363
,aceh besar,indrapuri,mureu ulee titi,23363
,aceh besar,indrapuri,pasar indrapuri,23363
,aceh besar,indrapuri,reukih dayah,23363
,aceh besar,indrapuri,reukih keupula,23363
,aceh besar,indrapuri,riting,23363
,aceh besar,indrapuri,seot / seuot baroh,23363
,aceh besar,indrapuri,seot / seuot tunong,23363
,aceh besar,indrapuri,seulangai,23363
,aceh besar,indrapuri,seureumo,23363
,aceh besar,indrapuri,sihom cot,23363
,aceh besar,indrapuri,sihom lhok,23363
,aceh besar,indrapuri,sinyeu,23363
,aceh besar,indrapuri,ulee kareung,23363
,aceh besar,indrapuri,ulee oe,23363
,aceh besar,ingin jaya,ajee cut,23371
,aceh besar,ingin jaya,ajee pagar air,23371
,aceh besar,ingin jaya,ajee rayeuk,23371
,aceh besar,ingin jaya,ateuk anggok,23371
,aceh besar,ingin jaya,ateuk lueng ie,23371
,aceh besar,ingin jaya,bada,23371
,aceh besar,ingin jaya,bakoy,23371
,aceh besar,ingin jaya,bineeh blang,23371
,aceh besar,ingin jaya,bung ceukok,23371
,aceh besar,ingin jaya,cot alue,23371
,aceh besar,ingin jaya,cot bada,23371
,aceh besar,ingin jaya,cot got,23371
,aceh besar,ingin jaya,cot montiwan,23371
,aceh besar,ingin jaya,cot suruy,23371
,aceh besar,ingin jaya,dham ceukok,23371
,aceh besar,ingin jaya,dham pulo,23371
,aceh besar,ingin jaya,gani,23371
,aceh besar,ingin jaya,jurong peujeura,23371
,aceh besar,ingin jaya,kalut,23371
,aceh besar,ingin jaya,kayee lee,23371
,aceh besar,ingin jaya,lam cot,23371
,aceh besar,ingin jaya,lam sinyeu,23371
,aceh besar,ingin jaya,lam teungoh,23371
,aceh besar,ingin jaya,lam ue,23371
,aceh besar,ingin jaya,lambada,23371
,aceh besar,ingin jaya,lambaro,23371
,aceh besar,ingin jaya,lamdaya,23371
,aceh besar,ingin jaya,lampreh l. teungoh,23371
,aceh besar,ingin jaya,lampreh lam jamprok,23371
,aceh besar,ingin jaya,lhok sukon,23371
,aceh besar,ingin jaya,lubok gapuy,23371
,aceh besar,ingin jaya,lubuk batee,23371
,aceh besar,ingin jaya,meunasah baro,23371
,aceh besar,ingin jaya,meunasah dayah,23371
,aceh besar,ingin jaya,meunasah krueng,23371
,aceh besar,ingin jaya,meunasah manyang lg,23371
,aceh besar,ingin jaya,meunasah manyang pagar air,23371
,aceh besar,ingin jaya,meunasah manyet,23371
,aceh besar,ingin jaya,meunasah teutong,23371
,aceh besar,ingin jaya,paleuh blang,23371
,aceh besar,ingin jaya,paleuh pulo,23371
,aceh besar,ingin jaya,pantee,23371
,aceh besar,ingin jaya,pasie lg,23371
,aceh besar,ingin jaya,pasie lubok,23371
,aceh besar,ingin jaya,reuloh,23371
,aceh besar,ingin jaya,santan,23371
,aceh besar,ingin jaya,siron,23371
,aceh besar,ingin jaya,tanjong,23371
,aceh besar,ingin jaya,teubang phui,23371
,aceh besar,ingin jaya,ujong xii,23371
,aceh besar,kota cot glie (kuta cot glie),bak sukon,23363
,aceh besar,kota cot glie (kuta cot glie),bandasafa,23363
,aceh besar,kota cot glie (kuta cot glie),barih lhok,23363
,aceh besar,kota cot glie (kuta cot glie),bithak,23363
,aceh besar,kota cot glie (kuta cot glie),bueng simek,23363
,aceh besar,kota cot glie (kuta cot glie),cot bayu,23363
,aceh besar,kota cot glie (kuta cot glie),glee jai,23363
,aceh besar,kota cot glie (kuta cot glie),ie alang dayah,23363
,aceh besar,kota cot glie (kuta cot glie),ie alang lam ghui,23363
,aceh besar,kota cot glie (kuta cot glie),ie alang lam kreumeuh (keureumeun),23363
,aceh besar,kota cot glie (kuta cot glie),ie alang mesjid,23363
,aceh besar,kota cot glie (kuta cot glie),keumireu,23363
,aceh besar,kota cot glie (kuta cot glie),keuruweung blang,23363
,aceh besar,kota cot glie (kuta cot glie),keuruweung krueng,23363
,aceh besar,kota cot glie (kuta cot glie),lam aling / alieng,23363
,aceh besar,kota cot glie (kuta cot glie),lam beugak,23363
,aceh besar,kota cot glie (kuta cot glie),lam kleng / kleeng,23363
,aceh besar,kota cot glie (kuta cot glie),lam leuot,23363
,aceh besar,kota cot glie (kuta cot glie),lam leupung,23363
,aceh besar,kota cot glie (kuta cot glie),lampakuk,23363
,aceh besar,kota cot glie (kuta cot glie),lampoh raja,23363
,aceh besar,kota cot glie (kuta cot glie),lamsie (lamsiem),23372
,aceh besar,kota cot glie (kuta cot glie),lamtui,23363
,aceh besar,kota cot glie (kuta cot glie),leupung baleu / balee,23363
,aceh besar,kota cot glie (kuta cot glie),leupung bruk / bruek,23363
,aceh besar,kota cot glie (kuta cot glie),maheng,23363
,aceh besar,kota cot glie (kuta cot glie),pakuk,23363
,aceh besar,kota cot glie (kuta cot glie),pasar lampakuk,23363
,aceh besar,kota cot glie (kuta cot glie),sigapang,23363
,aceh besar,kota cot glie (kuta cot glie),siron blang,23363
,aceh besar,kota cot glie (kuta cot glie),siron krueng,23363
,aceh besar,kota cot glie (kuta cot glie),tutui / tutue,23363
,aceh besar,kota jantho,awee,23917
,aceh besar,kota jantho,barueh,23911
,aceh besar,kota jantho,beung,23917
,aceh besar,kota jantho,bukit meusara,23919
,aceh besar,kota jantho,cucum,23918
,aceh besar,kota jantho,data cut,23917
,aceh besar,kota jantho,jalin,23915
,aceh besar,kota jantho,jantho,23912
,aceh besar,kota jantho,jantho baru,23917
,aceh besar,kota jantho,jantho makmur,23917
,aceh besar,kota jantho,suka tani,23917
,aceh besar,kota jantho,teureubeh,23913
,aceh besar,kota jantho,weu,23917
,aceh besar,kota malaka (kuta malaka),bughu,23363
,aceh besar,kota malaka (kuta malaka),lam ara cut,23363
,aceh besar,kota malaka (kuta malaka),lam ara engkit,23363
,aceh besar,kota malaka (kuta malaka),lam ara tunong,23363
,aceh besar,kota malaka (kuta malaka),lambaro samahani,23363
